STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,RWA,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.621956,A,Biennial,Rwanda,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,IDN,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.645161,A,Biennial,Indonesia,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,VNM,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.695191,A,Biennial,Viet Nam,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,URY,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.794872,A,Biennial,Uruguay,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ARG,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.856412,A,Biennial,Argentina,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,JOR,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.774781,A,Biennial,Jordan,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,PAK,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.697275,A,Biennial,Pakistan,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,PER,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.623704,A,Biennial,Peru,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BRN,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.747727,A,Biennial,Brunei Darussalam,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,PHL,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.550097,A,Biennial,Philippines,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BGR,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.351053,A,Biennial,Bulgaria,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,KHM,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.362919,A,Biennial,Cambodia,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ECU,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.46921,A,Biennial,Ecuador,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,DZA,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.577318,A,Biennial,Algeria,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SRB,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.491071,A,Biennial,Serbia,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,KAZ,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.761905,A,Biennial,Kazakhstan,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BHS,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.721296,A,Biennial,"Bahamas, The",Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NAM,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.763889,A,Biennial,Namibia,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,UKR,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.494807,A,Biennial,Ukraine,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BFA,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.668512,A,Biennial,Burkina Faso,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,LBN,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.642975,A,Biennial,Lebanon,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SLV,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.249288,A,Biennial,El Salvador,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MOZ,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.238017,A,Biennial,Mozambique,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GUY,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.236232,A,Biennial,Guyana,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MAR,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.46142,A,Biennial,Morocco,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BGD,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.48,A,Biennial,Bangladesh,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GHA,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.484248,A,Biennial,Ghana,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,CRI,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.317628,A,Biennial,Costa Rica,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NGA,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.398846,A,Biennial,Nigeria,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,DOM,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.289697,A,Biennial,Dominican Republic,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,TGO,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.236628,A,Biennial,Togo,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MDA,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.352941,A,Biennial,Moldova,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,COL,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.429151,A,Biennial,Colombia,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,CIV,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.463248,A,Biennial,Cote d'Ivoire,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,IRN,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.666667,A,Biennial,"Iran, Islamic Rep.",Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BIH,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.607002,A,Biennial,Bosnia and Herzegovina,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,COM,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.36412,A,Biennial,Comoros,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,RUS,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.429523,A,Biennial,Russian Federation,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NER,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.222419,A,Biennial,Niger,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,PRY,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.445662,A,Biennial,Paraguay,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NIC,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.49933,A,Biennial,Nicaragua,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SDN,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.201694,A,Biennial,Sudan,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MDV,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.567635,A,Biennial,Maldives,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,PNG,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.322611,A,Biennial,Papua New Guinea,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MKD,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.581145,A,Biennial,North Macedonia,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BDI,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,1.98495,A,Biennial,Burundi,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MNG,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.051282,A,Biennial,Mongolia,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MLI,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.299231,A,Biennial,Mali,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,TUN,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.444444,A,Biennial,Tunisia,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GTM,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.20135,A,Biennial,Guatemala,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,HND,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.03975,A,Biennial,Honduras,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MMR,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.329592,A,Biennial,Myanmar,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ZMB,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.262771,A,Biennial,Zambia,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BEN,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.391474,A,Biennial,Benin,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SLB,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,2.20718,A,Biennial,Solomon Islands,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ALB,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2016,_Z,NUMBER,2,WB_LPI,602,0,PU,1.980952,A,Biennial,Albania,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
